TransactionID,ProductID,CustomerID,SaleDate,Quantity,UnitPrice,Region,SalesChannel
2562,P011,C104,2023-01-29,29,250.0,North America,Partner
2563,P006,C108,2023-01-30,89,250.0,Asia,Retail Store
2564,P002,C107,2023-01-30,32,250.0,Asia,Partner
2565,P010,C102,2023-01-30,98,100.5,Asia,Online
2566,P011,C105,2023-02-01,62,250.0,North America,Retail Store
2567,P019,C117,2023-02-01,32,100.5,Europe,Partner
2568,P009,C118,2023-02-01,44,250.0,Europe,Partner
2569,P018,C113,2023-02-01,23,250.0,North America,Partner
2570,P015,C115,2023-02-01,88,100.5,Asia,Retail Store
2571,P004,C112,2023-02-02,65,250.0,North America,Partner
2572,P016,C108,2023-02-03,44,50.25,Europe,Partner
2573,P009,C115,2023-02-03,12,250.0,Europe,Retail Store
2574,P009,C108,2023-02-03,61,250.0,Europe,Retail Store
2575,P019,C101,2023-02-03,47,100.5,Asia,Partner
2576,P007,C115,2023-02-03,5,100.5,North America,Partner
2577,P014,C114,2023-02-04,74,250.0,Europe,Partner
2578,P005,C109,2023-02-04,60,100.5,Asia,Partner
2579,P001,C118,2023-02-04,23,100.5,Europe,Retail Store
2580,P008,C107,2023-02-04,26,50.25,North America,Retail Store
2581,P009,C106,2023-02-05,65,250.0,Asia,Online
2582,P014,C120,2023-02-05,41,250.0,Europe,Partner
2583,P004,C118,2023-02-05,25,250.0,Asia,Partner
2584,P001,C110,2023-02-05,72,100.5,Europe,Online
2585,P013,C111,2023-02-06,87,50.25,Asia,Retail Store
2586,P004,C114,2023-02-07,93,250.0,Asia,Retail Store
2587,P006,C105,2023-02-07,67,250.0,Asia,Online
2588,P016,C111,2023-02-08,65,50.25,North America,Online
2589,P020,C116,2023-02-08,73,50.25,North America,Partner
2590,P017,C112,2023-02-08,38,250.0,Europe,Retail Store
2591,P018,C117,2023-02-09,81,250.0,Europe,Online
2592,P006,C112,2023-02-09,21,250.0,Europe,Partner
2593,P005,C110,2023-02-09,50,100.5,Asia,Retail Store
2594,P003,C108,2023-02-09,88,50.25,Asia,Online
2595,P016,C112,2023-02-09,67,50.25,Europe,Partner
2596,P012,C110,2023-02-09,92,100.5,North America,Partner
2597,P011,C108,2023-02-09,27,250.0,North America,Online
2598,P011,C111,2023-02-10,45,250.0,Europe,Online
2599,P003,C106,2023-02-10,76,50.25,Asia,Online
2600,P019,C105,2023-02-11,21,100.5,North America,Retail Store
2601,P013,C104,2023-02-12,65,50.25,North America,Retail Store
2602,P014,C116,2023-02-12,44,250.0,Asia,Online
2603,P015,C107,2023-02-12,96,100.5,Asia,Online
2604,P019,C113,2023-02-12,74,100.5,Asia,Partner
2605,P005,C110,2023-02-12,94,100.5,Europe,Partner
2606,P012,C112,2023-02-13,65,100.5,North America,Partner
2607,P012,C120,2023-02-13,62,100.5,Asia,Retail Store
2608,P010,C107,2023-02-13,90,100.5,Asia,Partner
2609,P016,C106,2023-02-14,13,50.25,Europe,Partner
2610,P006,C103,2023-02-14,82,250.0,Asia,Online
2611,P019,C112,2023-02-14,99,100.5,Asia,Partner
2612,P006,C101,2023-02-16,60,250.0,Asia,Retail Store
2613,P013,C102,2023-02-16,52,50.25,Asia,Partner
2614,P016,C115,2023-02-16,7,50.25,Asia,Partner
2615,P019,C110,2023-02-17,80,100.5,Europe,Retail Store
2616,P018,C113,2023-02-18,100,250.0,Europe,Partner
2617,P006,C116,2023-02-18,2,250.0,Asia,Online
2618,P012,C119,2023-02-18,85,100.5,Asia,Online
2619,P008,C104,2023-02-19,17,50.25,Europe,Online
2620,P017,C116,2023-02-19,10,250.0,Europe,Retail Store
2621,P003,C111,2023-02-19,84,50.25,North America,Retail Store
2622,P011,C118,2023-02-19,61,250.0,Asia,Online
2623,P019,C117,2023-02-19,88,100.5,Europe,Online
2624,P013,C109,2023-02-21,5,50.25,Asia,Partner
2625,P019,C114,2023-02-21,61,100.5,North America,Retail Store
2626,P010,C114,2023-02-21,3,100.5,North America,Partner
2627,P005,C118,2023-02-23,52,100.5,North America,Retail Store
2628,P002,C109,2023-02-23,23,250.0,North America,Retail Store
2629,P016,C113,2023-02-24,99,50.25,North America,Retail Store
2630,P012,C109,2023-02-24,44,100.5,Asia,Retail Store
2631,P009,C103,2023-02-25,15,250.0,North America,Partner
2632,P010,C116,2023-02-26,87,100.5,Europe,Online
2633,P014,C104,2023-02-26,100,250.0,Asia,Online
2634,P006,C101,2023-02-26,79,250.0,Europe,Partner
2635,P010,C104,2023-02-26,44,100.5,Asia,Partner
2636,P014,C101,2023-02-27,42,250.0,Europe,Partner
2637,P015,C111,2023-02-27,90,100.5,Europe,Partner
2638,P009,C112,2023-02-28,89,250.0,Asia,Online
2639,P017,C119,2023-02-28,6,250.0,North America,Retail Store
2640,P019,C120,2023-02-28,1,100.5,Europe,Retail Store
2641,P014,C102,2023-03-01,37,250.0,North America,Online
2642,P018,C111,2023-03-01,84,250.0,North America,Partner
2643,P017,C104,2023-03-01,11,250.0,Europe,Partner
2644,P008,C106,2023-03-01,65,50.25,Asia,Online
2645,P017,C112,2023-03-02,92,250.0,Europe,Partner
2646,P006,C105,2023-03-02,9,250.0,North America,Retail Store
2647,P005,C106,2023-03-02,1,100.5,Europe,Online
2648,P006,C117,2023-03-02,2,250.0,Europe,Retail Store
2649,P008,C106,2023-03-02,92,50.25,North America,Retail Store
2650,P013,C107,2023-03-02,86,50.25,Europe,Retail Store
2651,P001,C115,2023-03-03,93,100.5,North America,Retail Store
2652,P017,C113,2023-03-03,80,250.0,North America,Retail Store
2653,P003,C107,2023-03-03,15,50.25,Europe,Online
2654,P010,C118,2023-03-04,31,100.5,Europe,Partner
2655,P020,C109,2023-03-05,81,50.25,North America,Retail Store
2656,P008,C113,2023-03-05,97,50.25,Europe,Retail Store
2657,P004,C111,2023-03-06,69,250.0,Asia,Retail Store
2658,P005,C119,2023-03-06,41,100.5,Asia,Retail Store
2659,P007,C110,2023-03-06,40,100.5,Europe,Partner
2660,P009,C103,2023-03-07,99,250.0,North America,Retail Store
2661,P001,C106,2023-03-07,22,100.5,Europe,Partner
2662,P017,C116,2023-03-07,37,250.0,Asia,Retail Store
2663,P002,C105,2023-03-07,57,250.0,Europe,Partner
2664,P004,C113,2023-03-07,93,250.0,North America,Retail Store
2665,P009,C107,2023-03-07,79,250.0,Asia,Retail Store
2666,P019,C112,2023-03-08,2,100.5,Asia,Retail Store
2667,P020,C112,2023-03-08,78,50.25,Europe,Retail Store
2668,P020,C113,2023-03-10,10,50.25,Europe,Retail Store
2669,P018,C118,2023-03-10,11,250.0,North America,Retail Store
2670,P006,C113,2023-03-12,53,250.0,Europe,Online
2671,P009,C104,2023-03-13,56,250.0,Asia,Retail Store
2672,P005,C114,2023-03-13,57,100.5,Europe,Partner
2673,P003,C116,2023-03-13,45,50.25,North America,Online
2674,P017,C107,2023-03-14,97,250.0,North America,Online
2675,P020,C112,2023-03-14,56,50.25,Europe,Online
2676,P016,C115,2023-03-14,82,50.25,North America,Partner
2677,P011,C115,2023-03-14,90,250.0,North America,Partner
2678,P006,C109,2023-03-14,14,250.0,North America,Partner
2679,P002,C112,2023-03-15,61,250.0,North America,Retail Store
2680,P004,C113,2023-03-16,84,250.0,Europe,Retail Store
2681,P020,C115,2023-03-17,54,50.25,Asia,Partner
2682,P012,C101,2023-03-18,84,100.5,Europe,Partner
2683,P018,C104,2023-03-19,83,250.0,Asia,Partner
2684,P005,C113,2023-03-19,16,100.5,North America,Retail Store
2685,P005,C105,2023-03-19,38,100.5,Europe,Retail Store
2686,P006,C102,2023-03-19,35,250.0,Asia,Retail Store
2687,P006,C106,2023-03-20,85,250.0,North America,Retail Store
2688,P009,C110,2023-03-20,66,250.0,Asia,Online
2689,P014,C107,2023-03-20,72,250.0,North America,Retail Store
2690,P017,C111,2023-03-20,48,250.0,Asia,Partner
2691,P005,C120,2023-03-21,65,100.5,North America,Partner
2692,P006,C119,2023-03-22,61,250.0,Asia,Online
2693,P011,C104,2023-03-22,46,250.0,North America,Online
2694,P002,C115,2023-03-23,91,250.0,North America,Retail Store
2695,P014,C107,2023-03-23,4,250.0,Asia,Online
2696,P014,C109,2023-03-23,15,250.0,Asia,Retail Store
2697,P013,C116,2023-03-24,22,50.25,Asia,Retail Store
2698,P004,C111,2023-03-24,89,250.0,North America,Retail Store
2699,P018,C118,2023-03-24,85,250.0,North America,Online
2700,P009,C102,2023-03-24,36,250.0,Asia,Retail Store
2701,P017,C116,2023-03-25,77,250.0,Europe,Partner
2702,P009,C120,2023-03-27,61,250.0,North America,Online
2703,P001,C111,2023-03-28,41,100.5,Asia,Online
2704,P008,C105,2023-03-29,72,50.25,Europe,Online
2705,P016,C104,2023-03-29,39,50.25,Asia,Online
2706,P020,C107,2023-03-30,65,50.25,Europe,Online
2707,P007,C107,2023-03-30,13,100.5,Asia,Retail Store
2708,P013,C102,2023-03-31,91,50.25,Europe,Retail Store
2709,P015,C101,2023-04-01,49,100.5,Europe,Retail Store
2710,P004,C110,2023-04-01,31,250.0,Asia,Retail Store
2711,P013,C116,2023-04-03,36,50.25,Asia,Partner
2712,P005,C109,2023-04-04,64,100.5,North America,Partner
2713,P020,C111,2023-04-04,4,50.25,Europe,Online
2714,P013,C110,2023-04-04,73,50.25,Asia,Retail Store
2715,P002,C118,2023-04-04,7,250.0,Europe,Retail Store
2716,P004,C113,2023-04-04,57,250.0,Asia,Partner
2717,P005,C119,2023-04-05,96,100.5,Europe,Partner
2718,P020,C101,2023-04-06,49,50.25,North America,Partner
2719,P011,C109,2023-04-06,49,250.0,Europe,Online
2720,P001,C120,2023-04-07,92,100.5,Europe,Partner
2721,P007,C113,2023-04-07,58,100.5,Europe,Retail Store
2722,P014,C114,2023-04-08,82,250.0,North America,Retail Store
2723,P002,C118,2023-04-08,88,250.0,Europe,Online
2724,P016,C102,2023-04-08,77,50.25,North America,Partner
2725,P002,C104,2023-04-08,82,250.0,Europe,Retail Store
2726,P018,C112,2023-04-09,42,250.0,Europe,Online
2727,P001,C105,2023-04-09,90,100.5,Asia,Partner
2728,P003,C112,2023-04-09,93,50.25,Europe,Partner
2729,P020,C107,2023-04-10,99,50.25,Asia,Retail Store
2730,P009,C112,2023-04-11,2,250.0,North America,Partner
2731,P002,C107,2023-04-12,40,250.0,Asia,Partner
2732,P002,C107,2023-04-13,59,250.0,North America,Online
2733,P004,C119,2023-04-13,16,250.0,North America,Retail Store
2734,P014,C109,2023-04-14,100,250.0,Asia,Retail Store
2735,P019,C109,2023-04-14,98,100.5,North America,Retail Store
2736,P011,C101,2023-04-15,25,250.0,Asia,Retail Store
2737,P006,C112,2023-04-15,21,250.0,North America,Retail Store
2738,P001,C116,2023-04-16,43,100.5,North America,Online
2739,P002,C118,2023-04-16,40,250.0,Europe,Online
2740,P006,C107,2023-04-16,63,250.0,Asia,Partner
2741,P001,C118,2023-04-17,13,100.5,North America,Retail Store
2742,P019,C109,2023-04-17,42,100.5,Europe,Retail Store
2743,P016,C109,2023-04-17,42,50.25,Asia,Partner
2744,P015,C111,2023-04-18,93,100.5,Europe,Online
2745,P013,C116,2023-04-18,44,50.25,North America,Online
2746,P016,C102,2023-04-19,53,50.25,North America,Partner
2747,P011,C102,2023-04-19,32,250.0,North America,Partner
2748,P005,C107,2023-04-19,27,100.5,Europe,Online
2749,P017,C120,2023-04-20,73,250.0,Asia,Partner
2750,P006,C117,2023-04-20,57,250.0,North America,Partner
2751,P002,C108,2023-04-21,51,250.0,Europe,Online
2752,P014,C103,2023-04-22,3,250.0,Asia,Retail Store
2753,P019,C118,2023-04-23,83,100.5,Europe,Partner
2754,P017,C117,2023-04-23,66,250.0,Europe,Partner
2755,P010,C112,2023-04-23,91,100.5,Europe,Retail Store
2756,P007,C114,2023-04-24,67,100.5,Asia,Retail Store
2757,P002,C107,2023-04-24,2,250.0,North America,Partner
2758,P016,C103,2023-04-24,69,50.25,Europe,Online
2759,P008,C109,2023-04-24,94,50.25,Asia,Retail Store
2760,P016,C103,2023-04-24,34,50.25,Europe,Online
2761,P011,C103,2023-04-24,83,250.0,Asia,Retail Store
2762,P003,C106,2023-04-25,82,50.25,Asia,Retail Store
2763,P008,C116,2023-04-25,52,50.25,North America,Retail Store
2764,P008,C101,2023-04-26,94,50.25,Asia,Retail Store
2765,P016,C119,2023-04-26,17,50.25,North America,Partner
2766,P011,C103,2023-04-27,64,250.0,North America,Partner
2767,P009,C106,2023-04-27,72,250.0,Asia,Partner
2768,P005,C113,2023-04-28,85,100.5,Europe,Retail Store
2769,P006,C118,2023-04-28,45,250.0,North America,Partner
2770,P016,C110,2023-04-29,67,50.25,North America,Online
2771,P006,C120,2023-04-29,97,250.0,Asia,Online
2772,P008,C108,2023-04-29,57,50.25,Asia,Online
2773,P001,C101,2023-04-29,42,100.5,Europe,Online
2774,P001,C112,2023-04-29,12,100.5,Europe,Online
2775,P012,C118,2023-04-29,60,100.5,Europe,Partner
2776,P012,C103,2023-04-29,36,100.5,North America,Retail Store
2777,P005,C105,2023-04-29,85,100.5,North America,Partner
2778,P006,C113,2023-04-30,48,250.0,Europe,Online
2779,P011,C115,2023-04-30,59,250.0,Europe,Retail Store
2780,P004,C103,2023-05-02,21,250.0,Europe,Partner
2781,P006,C107,2023-05-02,77,250.0,North America,Online
2782,P007,C109,2023-05-03,78,100.5,Asia,Online
2783,P013,C107,2023-05-04,91,50.25,Europe,Retail Store
2784,P019,C113,2023-05-04,91,100.5,Europe,Retail Store
2785,P011,C117,2023-05-04,9,250.0,Europe,Retail Store
2786,P005,C115,2023-05-06,3,100.5,Asia,Online
2787,P016,C108,2023-05-06,78,50.25,Asia,Retail Store
2788,P018,C116,2023-05-07,74,250.0,Europe,Partner
2789,P004,C113,2023-05-07,79,250.0,North America,Online
2790,P009,C113,2023-05-07,69,250.0,Europe,Retail Store
2791,P018,C107,2023-05-07,42,250.0,North America,Retail Store
2792,P011,C104,2023-05-08,53,250.0,North America,Partner
2793,P007,C109,2023-05-08,48,100.5,North America,Retail Store
2794,P017,C118,2023-05-08,97,250.0,Asia,Partner
2795,P013,C104,2023-05-08,79,50.25,Asia,Online
2796,P005,C101,2023-05-08,32,100.5,North America,Partner
2797,P013,C119,2023-05-08,1,50.25,Asia,Retail Store
2798,P007,C107,2023-05-09,21,100.5,Europe,Retail Store
2799,P011,C115,2023-05-10,55,250.0,Asia,Retail Store
2800,P008,C111,2023-05-10,13,50.25,Asia,Online
2801,P016,C118,2023-05-11,14,50.25,Asia,Online
2802,P005,C103,2023-05-12,100,100.5,Asia,Retail Store
2803,P014,C113,2023-05-12,72,250.0,Asia,Partner
2804,P005,C109,2023-05-12,2,100.5,Asia,Online
2805,P018,C110,2023-05-13,30,250.0,Asia,Partner
2806,P018,C103,2023-05-14,32,250.0,Europe,Online
2807,P017,C111,2023-05-14,24,250.0,Europe,Retail Store
2808,P011,C113,2023-05-15,100,250.0,North America,Retail Store
2809,P018,C102,2023-05-15,62,250.0,Asia,Online
2810,P008,C107,2023-05-16,4,50.25,North America,Retail Store
2811,P003,C111,2023-05-16,79,50.25,Asia,Partner
2812,P015,C109,2023-05-16,88,100.5,Europe,Retail Store
2813,P014,C112,2023-05-17,31,250.0,Europe,Partner
2814,P011,C115,2023-05-17,97,250.0,North America,Online
2815,P004,C112,2023-05-17,40,250.0,North America,Retail Store
2816,P002,C118,2023-05-17,70,250.0,North America,Partner
2817,P020,C120,2023-05-17,31,50.25,Asia,Retail Store
2818,P017,C106,2023-05-18,21,250.0,North America,Partner
2819,P005,C120,2023-05-18,74,100.5,North America,Retail Store
2820,P007,C107,2023-05-19,76,100.5,North America,Online
2821,P013,C110,2023-05-20,67,50.25,Europe,Retail Store
2822,P015,C118,2023-05-20,58,100.5,North America,Partner
2823,P008,C102,2023-05-20,24,50.25,North America,Partner
2824,P006,C114,2023-05-21,76,250.0,North America,Online
2825,P017,C106,2023-05-21,66,250.0,North America,Online
2826,P014,C101,2023-05-22,8,250.0,Europe,Retail Store
2827,P017,C102,2023-05-22,81,250.0,Asia,Retail Store
2828,P007,C110,2023-05-22,81,100.5,Europe,Retail Store
2829,P001,C114,2023-05-23,49,100.5,Europe,Online
2830,P019,C120,2023-05-24,51,100.5,Asia,Partner
2831,P012,C111,2023-05-24,25,100.5,North America,Online
2832,P016,C115,2023-05-24,72,50.25,Asia,Partner
2833,P018,C120,2023-05-25,26,250.0,Europe,Online
2834,P001,C119,2023-05-26,5,100.5,Asia,Retail Store
2835,P003,C108,2023-05-26,79,50.25,Europe,Retail Store
2836,P018,C103,2023-05-27,32,250.0,Europe,Partner
2837,P009,C118,2023-05-27,16,250.0,Asia,Retail Store
2838,P018,C112,2023-05-27,37,250.0,North America,Retail Store
2839,P011,C108,2023-05-27,6,250.0,North America,Partner
2840,P019,C113,2023-05-28,28,100.5,Europe,Partner
2841,P011,C112,2023-05-28,96,250.0,North America,Online
2842,P009,C115,2023-05-28,95,250.0,North America,Partner
2843,P012,C110,2023-05-28,56,100.5,Asia,Online
2844,P008,C109,2023-05-28,7,50.25,Europe,Retail Store
2845,P016,C118,2023-05-29,85,50.25,North America,Partner
2846,P018,C120,2023-05-29,20,250.0,North America,Partner
2847,P004,C116,2023-05-30,54,250.0,Asia,Retail Store
2848,P016,C119,2023-05-31,6,50.25,Asia,Retail Store
2849,P017,C102,2023-05-31,62,250.0,North America,Online
2850,P011,C118,2023-06-01,79,250.0,Europe,Retail Store
2851,P005,C105,2023-06-01,21,100.5,North America,Retail Store
2852,P017,C112,2023-06-01,33,250.0,Asia,Online
2853,P019,C116,2023-06-01,45,100.5,North America,Partner
2854,P013,C103,2023-06-02,4,50.25,Europe,Online
2855,P018,C106,2023-06-05,12,250.0,Asia,Retail Store
2856,P001,C105,2023-06-06,20,100.5,North America,Partner
2857,P006,C106,2023-06-06,20,250.0,Asia,Partner
2858,P016,C102,2023-06-07,8,50.25,Asia,Retail Store
2859,P013,C120,2023-06-07,22,50.25,North America,Online
2860,P017,C110,2023-06-07,14,250.0,Asia,Partner
2861,P015,C104,2023-06-07,33,100.5,North America,Partner
2862,P006,C101,2023-06-07,2,250.0,North America,Retail Store
2863,P004,C101,2023-06-08,78,250.0,North America,Online
2864,P005,C111,2023-06-08,46,100.5,Europe,Online
2865,P007,C112,2023-06-08,7,100.5,Asia,Retail Store
2866,P014,C105,2023-06-09,88,250.0,Asia,Retail Store
2867,P004,C104,2023-06-10,92,250.0,Europe,Online
2868,P007,C103,2023-06-11,64,100.5,North America,Online
2869,P018,C109,2023-06-11,68,250.0,Europe,Partner
2870,P003,C103,2023-06-12,12,50.25,Asia,Online
2871,P001,C107,2023-06-12,24,100.5,North America,Partner
2872,P018,C120,2023-06-12,49,250.0,Asia,Partner
2873,P015,C107,2023-06-13,46,100.5,Asia,Partner
2874,P015,C114,2023-06-14,22,100.5,Asia,Partner
2875,P006,C117,2023-06-14,93,250.0,Asia,Online
2876,P008,C118,2023-06-14,17,50.25,North America,Partner
2877,P009,C108,2023-06-14,87,250.0,Europe,Partner
2878,P016,C108,2023-06-14,64,50.25,North America,Partner
2879,P012,C106,2023-06-15,67,100.5,North America,Online
2880,P005,C105,2023-06-15,39,100.5,Asia,Online
2881,P016,C109,2023-06-16,2,50.25,Asia,Partner
2882,P005,C105,2023-06-16,32,100.5,Asia,Partner
2883,P007,C120,2023-06-16,9,100.5,North America,Retail Store
2884,P003,C103,2023-06-16,85,50.25,Europe,Retail Store
2885,P009,C101,2023-06-16,63,250.0,Europe,Partner
2886,P013,C102,2023-06-17,14,50.25,Asia,Partner
2887,P016,C107,2023-06-17,20,50.25,Asia,Retail Store
2888,P004,C103,2023-06-18,9,250.0,Asia,Retail Store
2889,P002,C115,2023-06-19,57,250.0,Europe,Partner
2890,P010,C112,2023-06-19,54,100.5,North America,Retail Store
2891,P013,C111,2023-06-19,64,50.25,Asia,Online
2892,P006,C113,2023-06-19,90,250.0,North America,Online
2893,P007,C107,2023-06-19,65,100.5,Europe,Retail Store
2894,P007,C110,2023-06-20,55,100.5,Europe,Retail Store
2895,P008,C103,2023-06-21,15,50.25,North America,Online
2896,P005,C120,2023-06-21,1,100.5,Europe,Retail Store
2897,P009,C109,2023-06-21,66,250.0,Europe,Retail Store
2898,P002,C112,2023-06-22,57,250.0,Europe,Partner
2899,P005,C104,2023-06-22,53,100.5,Europe,Retail Store
2900,P008,C112,2023-06-22,82,50.25,North America,Retail Store
2901,P010,C107,2023-06-23,95,100.5,Europe,Retail Store
2902,P016,C108,2023-06-24,57,50.25,Europe,Online
2903,P017,C103,2023-06-24,84,250.0,Europe,Partner
2904,P002,C116,2023-06-24,91,250.0,Asia,Online
2905,P011,C115,2023-06-25,76,250.0,Asia,Partner
2906,P012,C120,2023-06-25,92,100.5,North America,Retail Store
2907,P004,C119,2023-06-26,20,250.0,North America,Retail Store
2908,P009,C114,2023-06-27,74,250.0,Asia,Partner
2909,P016,C110,2023-06-27,90,50.25,North America,Partner
2910,P012,C103,2023-06-28,18,100.5,Europe,Partner
2911,P015,C117,2023-06-28,95,100.5,Europe,Online
2912,P010,C108,2023-06-29,11,100.5,Asia,Partner
2913,P013,C102,2023-06-29,99,50.25,Europe,Online
2914,P013,C119,2023-06-29,88,50.25,Europe,Retail Store
2915,P019,C119,2023-06-29,69,100.5,Asia,Retail Store
2916,P003,C109,2023-06-30,72,50.25,Asia,Retail Store
2917,P008,C117,2023-07-01,84,50.25,Asia,Retail Store
2918,P001,C110,2023-07-02,28,100.5,North America,Retail Store
2919,P012,C113,2023-07-02,90,100.5,Asia,Retail Store
2920,P016,C106,2023-07-03,76,50.25,Asia,Retail Store
2921,P019,C116,2023-07-03,41,100.5,Asia,Online
2922,P013,C113,2023-07-03,66,50.25,Europe,Retail Store
2923,P013,C114,2023-07-04,18,50.25,Europe,Retail Store
2924,P010,C115,2023-07-04,58,100.5,Asia,Partner
2925,P004,C101,2023-07-04,80,250.0,North America,Online
2926,P001,C110,2023-07-05,16,100.5,Europe,Online
2927,P011,C118,2023-07-05,17,250.0,Asia,Online
2928,P013,C113,2023-07-05,89,50.25,Asia,Retail Store
2929,P011,C120,2023-07-05,83,250.0,Europe,Retail Store
2930,P011,C112,2023-07-05,19,250.0,North America,Partner
2931,P002,C116,2023-07-05,64,250.0,Europe,Retail Store
2932,P020,C116,2023-07-05,42,50.25,Europe,Partner
2933,P019,C119,2023-07-06,66,100.5,North America,Partner
2934,P001,C104,2023-07-07,42,100.5,Asia,Retail Store
2935,P004,C110,2023-07-08,95,250.0,North America,Partner
2936,P005,C112,2023-07-08,61,100.5,North America,Online
2937,P020,C104,2023-07-08,91,50.25,North America,Online
2938,P010,C119,2023-07-08,57,100.5,North America,Partner
2939,P019,C116,2023-07-09,3,100.5,Europe,Retail Store
2940,P001,C115,2023-07-09,32,100.5,Asia,Partner
2941,P005,C116,2023-07-09,9,100.5,North America,Online
2942,P005,C107,2023-07-09,51,100.5,Asia,Retail Store
2943,P010,C106,2023-07-09,8,100.5,North America,Retail Store
2944,P002,C104,2023-07-09,11,250.0,North America,Online
2945,P004,C108,2023-07-10,23,250.0,Europe,Online
2946,P019,C118,2023-07-10,3,100.5,Asia,Retail Store
2947,P002,C111,2023-07-12,41,250.0,Europe,Online
2948,P003,C106,2023-07-12,92,50.25,North America,Online
2949,P019,C106,2023-07-13,7,100.5,Europe,Online
2950,P015,C104,2023-07-13,22,100.5,North America,Online
2951,P002,C112,2023-07-14,9,250.0,Europe,Partner
2952,P009,C108,2023-07-15,85,250.0,North America,Retail Store
2953,P003,C114,2023-07-15,65,50.25,Asia,Online
2954,P013,C105,2023-07-15,86,50.25,North America,Partner
2955,P014,C120,2023-07-16,77,250.0,North America,Partner
2956,P013,C119,2023-07-16,29,50.25,Asia,Online
2957,P009,C119,2023-07-16,90,250.0,Asia,Retail Store
2958,P011,C107,2023-07-17,42,250.0,Asia,Partner
2959,P008,C105,2023-07-18,65,50.25,Europe,Retail Store
2960,P006,C119,2023-07-18,27,250.0,Asia,Retail Store
2961,P004,C102,2023-07-18,49,250.0,Europe,Retail Store
2962,P011,C113,2023-07-18,93,250.0,Asia,Online
2963,P003,C106,2023-07-18,80,50.25,Europe,Partner
2964,P012,C115,2023-07-19,58,100.5,Asia,Retail Store
2965,P012,C108,2023-07-19,37,100.5,Asia,Partner
2966,P019,C101,2023-07-20,44,100.5,Europe,Online
2967,P004,C117,2023-07-21,92,250.0,North America,Online
2968,P015,C110,2023-07-21,76,100.5,North America,Retail Store
2969,P007,C115,2023-07-21,15,100.5,Europe,Online
2970,P010,C118,2023-07-21,19,100.5,Asia,Retail Store
2971,P017,C113,2023-07-21,26,250.0,Asia,Retail Store
2972,P013,C120,2023-07-22,63,50.25,Europe,Partner
2973,P001,C116,2023-07-23,2,100.5,North America,Online
2974,P012,C114,2023-07-23,75,100.5,Europe,Retail Store
2975,P001,C103,2023-07-23,26,100.5,Europe,Online
2976,P003,C107,2023-07-24,42,50.25,North America,Online
2977,P012,C109,2023-07-25,66,100.5,Europe,Partner
2978,P015,C113,2023-07-25,99,100.5,Europe,Partner
2979,P018,C119,2023-07-25,90,250.0,North America,Partner
2980,P012,C115,2023-07-26,83,100.5,North America,Retail Store
2981,P009,C115,2023-07-27,16,250.0,Asia,Partner
2982,P017,C107,2023-07-27,93,250.0,Europe,Online
2983,P014,C108,2023-07-27,42,250.0,Asia,Online
2984,P019,C102,2023-07-27,30,100.5,Asia,Retail Store
2985,P017,C113,2023-07-27,24,250.0,North America,Online
2986,P014,C108,2023-07-27,7,250.0,Asia,Online
2987,P013,C104,2023-07-27,26,50.25,Asia,Partner
2988,P002,C107,2023-07-28,44,250.0,Asia,Online
2989,P014,C118,2023-07-30,52,250.0,North America,Partner
2990,P018,C109,2023-07-30,25,250.0,Europe,Partner
2991,P005,C119,2023-07-31,100,100.5,North America,Online
2992,P009,C107,2023-07-31,89,250.0,Europe,Online
2993,P003,C110,2023-07-31,97,50.25,Europe,Retail Store
2994,P017,C110,2023-08-01,49,250.0,Europe,Partner
2995,P003,C103,2023-08-02,58,50.25,North America,Retail Store
2996,P006,C113,2023-08-02,21,250.0,Europe,Partner
2997,P001,C110,2023-08-03,27,100.5,North America,Retail Store
2998,P008,C110,2023-08-03,58,50.25,Europe,Retail Store
2999,P011,C116,2023-08-05,72,250.0,Europe,Partner
3000,P009,C115,2023-08-05,26,250.0,Asia,Partner
3001,P019,C113,2023-08-06,88,100.5,Asia,Retail Store
3002,P001,C120,2023-08-06,35,100.5,Asia,Retail Store
3003,P007,C116,2023-08-06,35,100.5,North America,Retail Store
3004,P008,C102,2023-08-06,47,50.25,North America,Partner
3005,P016,C120,2023-08-07,19,50.25,North America,Partner
3006,P015,C112,2023-08-07,19,100.5,Asia,Retail Store
3007,P013,C105,2023-08-07,65,50.25,North America,Online
3008,P001,C101,2023-08-07,16,100.5,North America,Online
3009,P006,C115,2023-08-07,21,250.0,North America,Retail Store
3010,P013,C119,2023-08-07,77,50.25,Europe,Partner
3011,P001,C114,2023-08-08,19,100.5,North America,Retail Store
3012,P009,C101,2023-08-08,57,250.0,Europe,Partner
3013,P018,C115,2023-08-08,100,250.0,Asia,Retail Store
3014,P019,C101,2023-08-08,49,100.5,North America,Retail Store
3015,P006,C110,2023-08-08,13,250.0,Asia,Online
3016,P005,C107,2023-08-09,9,100.5,Europe,Partner
3017,P005,C109,2023-08-10,63,100.5,Europe,Partner
3018,P012,C105,2023-08-10,93,100.5,Europe,Partner
3019,P005,C116,2023-08-10,79,100.5,Asia,Partner
3020,P001,C116,2023-08-10,22,100.5,North America,Partner
3021,P005,C114,2023-08-10,60,100.5,North America,Partner
3022,P011,C107,2023-08-11,34,250.0,Europe,Online
3023,P006,C107,2023-08-12,85,250.0,Asia,Retail Store
